1622913708 1 0 0 0 0
1622914793 2 0 0 0 0
1622914882 3 0 0 0 0
1622914890 4 0 0 0 0
1622914924 5 0 0 0 0
1622914962 6 0 0 0 0
1622915002 7 0 0 0 0
1622916859 8 0 0 0 0
1623527274 9 0 0 0 0
1624070469 10 0 0 0 0
1624146216 11 0 0 0 0
1624146363 11 1 0 0 0
1624146378 11 2 0 0 0
1624153417 12 2 0 0 0
1624153556 13 2 0 0 0
1624154037 13 3 0 0 0
1624155907 14 3 0 0 0
1624156787 15 3 0 0 0
1624223153 16 3 0 0 0
1624318683 16 4 0 0 0
1624405256 16 4 0 0 1
1624408886 16 5 0 0 1
1624654632 17 5 0 0 1
1624801037 18 5 0 0 1
1624814137 19 5 0 0 1
1624834881 19 5 1 0 1
1624834973 19 5 2 0 1
1624836642 19 6 2 0 1
1624838686 19 7 2 0 1
1624840101 19 8 2 0 1
1625524740 19 8 2 0 2
1625864738 20 8 2 0 2
1625879723 21 8 2 0 2
1625945671 22 8 2 0 2
1625963042 23 8 2 0 2
1626024023 24 8 2 0 2
1626025126 25 8 2 0 2
1626108666 25 9 2 0 2
1626113402 25 10 2 0 2
1626120373 26 10 2 0 2
1626127346 26 11 2 0 2
1626138158 26 12 2 0 2
1626196468 26 13 2 0 2
1626376278 26 14 2 0 2
1626377849 26 15 2 0 2
1626396110 27 15 2 0 2
1626398681 27 16 2 0 2
1626613894 28 16 2 0 2
1626633968 29 16 2 0 2
1626737231 30 16 2 0 2
1626903106 31 16 2 0 2
1626915912 32 16 2 0 2
1626916974 33 16 2 0 2
1627152742 34 16 2 0 2
1627161382 34 17 2 0 2
1627161611 34 18 2 0 2
1627162083 34 19 2 0 2
1627169200 34 20 2 0 2
1627259512 34 21 2 0 2
1627334424 34 21 3 0 2
1627335735 35 21 3 0 2
1627336166 36 21 3 0 2
1627336674 37 21 3 0 2
1627336737 38 21 3 0 2
1627425685 38 22 3 0 2
1627425689 38 23 3 0 2
1627429904 38 24 3 0 2
1627441217 39 24 3 0 2
1627505474 40 24 3 0 2
1627506373 40 24 4 0 2
