1622913708 0 1 0 0 0
1622914793 0 11016 0 0 0
1622914882 0 11016 0 0 0
1622914890 0 11016 0 0 0
1622914924 0 11016 0 0 0
1622914962 0 11016 0 0 0
1622915002 0 22031 0 0 0
1622916859 0 22031 0 0 0
1623527274 0 740013 0 0 0
1624070469 0 1639512 0 0 0
1624146216 0 1639513 0 0 0
1624146363 0 1639513 0 0 0
1624146378 0 1639513 0 0 0
1624153417 0 1639513 0 0 0
1624153556 0 1639513 0 0 0
1624154037 31 1639513 0 0 0
1624155907 31 1639514 0 0 0
1624156787 31 1639514 0 0 0
1624223153 31 1639546 0 0 0
1624318683 436 1639546 0 0 0
1624405256 436 1639546 0 0 16
1624408886 634 1639546 0 0 16
1624654632 634 1643763 0 0 16
1624801037 634 1856569 0 0 16
1624814137 634 1856569 0 0 16
1624834881 634 1856569 464 0 16
1624834973 634 1856569 464 0 16
1624836642 669 1856569 464 0 16
1624838686 1002 1856569 464 0 16
1624840101 1005 1856569 464 0 16
1625524740 1005 1856569 464 0 40
1625864738 1005 1856816 464 0 40
1625879723 1005 1856939 464 0 40
1625945671 1005 1857099 464 0 40
1625963042 1005 1857118 464 0 40
1626024023 1005 1857120 464 0 40
1626025126 1005 1857130 464 0 40
1626108666 1138 1857130 464 0 40
1626113402 1326 1857130 464 0 40
1626120373 1326 1857131 464 0 40
1626127346 1573 1857131 464 0 40
1626138158 1573 1857131 464 0 40
1626196468 1788 1857131 464 0 40
1626376278 2705 1857131 464 0 40
1626377849 2748 1857131 464 0 40
1626396110 2748 1857436 464 0 40
1626398681 2754 1857436 464 0 40
1626613894 2754 1857440 464 0 40
1626633968 2754 1857531 464 0 40
1626737231 2754 1857622 464 0 40
1626903106 2754 1857742 464 0 40
1626915912 2754 1857936 464 0 40
1626916974 2754 1857936 464 0 40
1627152742 2754 1857947 464 0 40
1627161382 3458 1857947 464 0 40
1627161611 3458 1857947 464 0 40
1627162083 3460 1857947 464 0 40
1627169200 3632 1857947 464 0 40
1627259512 3634 1857947 464 0 40
1627334424 3634 1857947 468 0 40
1627335735 3634 1857947 468 0 40
1627336166 3634 1858829 468 0 40
1627336674 3634 1858829 468 0 40
1627336737 3634 1858829 468 0 40
1627425685 3670 1858829 468 0 40
1627425689 3670 1858829 468 0 40
1627429904 3677 1858829 468 0 40
1627441217 3677 1858829 468 0 40
1627505474 3677 1858829 468 0 40
1627506373 3677 1858829 742 0 40
1627507186 3677 1858829 742 0 40
1627512543 3677 1858885 742 0 40
1627514083 3677 1858885 1194 0 40
1627528673 3677 1858980 1194 0 40
1627606834 3677 1859001 1194 0 40
1627609010 3677 1859010 1194 0 40
1627677437 3677 1859010 1194 36 40
1627687927 3677 1859010 1287 36 40
1627690409 3807 1859010 1287 36 40
1627690845 3809 1859010 1287 36 40
1627691154 3810 1859010 1287 36 40
1627696453 3948 1859010 1287 36 40
1627771042 4101 1859010 1287 36 40
1627773343 4101 1859010 1287 123 40
1627773395 4101 1859010 1287 153 40
1627773442 4101 1859010 1287 153 40
1627774978 4101 1859013 1287 153 40
1627780263 4101 1859077 1287 153 40
1627780724 4101 1859077 1287 153 40
1627828359 4101 1859087 1287 153 40
1627837978 4101 1859087 1287 278 40
1627838314 4101 1859087 1287 278 40
1627840069 4101 1859087 1287 279 40
1627840635 4101 1859087 1563 279 40
1627841320 4101 1859087 1563 309 40
1627841441 4101 1859087 1563 309 40
1627841478 4106 1859087 1563 309 40
1627841494 4106 1859087 1563 309 40
1627842193 4106 1859087 1567 309 40
1627842895 4123 1859087 1567 309 40
1627843902 4125 1859087 1567 309 40
1627844940 4159 1859087 1567 309 40
1627848135 4159 1859090 1567 309 40
1627849042 4159 1859124 1567 309 40
1627852485 4159 1859278 1567 309 40
1627854927 4159 1859278 1658 309 40
1627856681 4159 1859278 1754 309 40
1627859091 4159 1859278 1763 309 40
1627866315 4160 1859278 1763 309 40
1627873397 4164 1859278 1763 309 40
1628351938 4164 1859376 1763 309 40
1628354425 4164 1859380 1763 309 40
1628373774 4164 1859562 1763 309 40
1628376130 4164 1859563 1763 309 40
1628476641 4166 1859563 1763 309 40
1628556020 4166 1859563 1961 309 40
1628556605 4166 1859563 1961 309 117
1628597925 4170 1859563 1961 309 117
1633301506 4358 1859563 1961 309 117
1633308374 4493 1859563 1961 309 117
1634242380 4554 1859563 1961 309 117
1634321076 4864 1859563 1961 309 117
1634322730 4871 1859563 1961 309 117
1634322744 4876 1859563 1961 309 117
1634324886 4887 1859563 1961 309 117
1634337994 4904 1859563 1961 309 117
1634341512 4906 1859563 1961 309 117
1634342058 4906 1859563 1961 309 117
1634342629 4906 1859563 3187 309 117
1634342677 4906 1859752 3187 309 117
1634343433 4906 1859752 3187 309 117
1634344329 4906 1859752 3187 309 117
1634344343 4906 1859752 3187 309 117
1634346619 4906 1859752 3188 309 117
1634346679 4906 1859752 3188 309 117
1634346801 4906 1859752 3188 309 117
1634346905 4906 1859752 3188 309 117
1634407854 4906 1859752 3188 309 117
1634414756 4921 1859752 3188 309 117
1634414786 4921 1859752 3188 309 117
1634422439 4945 1859752 3188 309 117
1634422725 4945 1859790 3188 309 117
1634422891 4945 1859790 3188 309 117
1634426241 4963 1859790 3188 309 117
1634426381 4963 1859790 3587 309 117
1634493070 4963 1859794 3587 309 117
1634493116 4963 1859794 3587 309 117
1634522114 4963 1859895 3587 309 117
1634646872 4963 1859895 3587 309 117
1634651364 5069 1859895 3587 309 117
1634655191 5456 1859895 3587 309 117
1634686905 5457 1859895 3587 309 117
1634689152 5457 1859898 3587 309 117
1634689579 5457 1859898 3587 309 117
1634689588 5457 1859898 3587 309 117
1634690446 5457 1859898 3587 309 117
1634755302 5594 1859898 3587 309 117
1634758212 5696 1859898 3587 309 117
1635040173 5696 1860119 3587 309 117
1635126390 5696 1860601 3587 309 117
1635177148 5952 1860601 3587 309 117
1635185036 6020 1860601 3587 309 117
1635186769 6066 1860601 3587 309 117
1635200982 6209 1860601 3587 309 117
1635288719 6222 1860601 3587 309 117
1635295493 6222 1860601 4767 309 117
1635295751 6222 1860601 4767 309 117
1635295766 6222 1860601 4767 309 117
1635296135 6222 1860601 4767 309 117
1635296150 6222 1860601 4767 309 117
1635296204 6222 1860601 4767 309 117
1635296232 6222 1860601 4767 309 117
1635296309 6222 1860601 4767 309 117
1635296325 6222 1860601 4767 309 117
1635296351 6222 1860601 4767 309 117
1635299043 6225 1860601 4767 309 117
1635362146 6230 1860601 4767 309 117
1635363904 6230 1860601 4767 309 117
1635465097 6230 1860601 5216 309 117
1635465260 6390 1860601 5216 309 117
1635534416 6390 1860601 5218 309 117
1635534531 6390 1860601 5218 309 117
1635534685 6390 1860601 5218 309 117
1635542513 6390 1860601 5218 309 117
1635542615 6390 1860601 5218 309 117
1635542629 6390 1860601 5218 309 117
1635543516 6390 1860601 5239 309 117
1635543548 6390 1860601 5239 309 117
1635856428 6390 1860997 5239 309 117
1635856918 6390 1860999 5239 309 117
1635889598 6390 1860999 5301 309 117
1635889710 6390 1860999 5301 309 117
1635890092 6390 1860999 5316 309 117
1635890144 6390 1860999 5323 309 117
1635892827 6426 1860999 5323 309 117
1635892997 6426 1860999 5323 309 117
1635893009 6426 1860999 5323 309 117
1635896109 6449 1860999 5323 309 117
1635896123 6449 1860999 5323 309 117
1635905401 6449 1861074 5323 309 117
1635905660 6449 1861074 5323 309 117
1636068447 6449 1861074 5323 309 117
1636070147 6449 1861074 5323 309 118
1636078011 6449 1861259 5323 309 118
