1622913708 0 1 0 0 0
1622914793 0 2 0 0 0
1622914882 0 3 0 0 0
1622914890 0 4 0 0 0
1622914924 0 5 0 0 0
1622914962 0 6 0 0 0
1622915002 0 7 0 0 0
1622916859 0 8 0 0 0
1623527274 0 9 0 0 0
1624070469 0 10 0 0 0
1624146216 0 11 0 0 0
1624146363 1 11 0 0 0
1624146378 2 11 0 0 0
1624153417 2 12 0 0 0
1624153556 2 13 0 0 0
1624154037 3 13 0 0 0
1624155907 3 14 0 0 0
1624156787 3 15 0 0 0
1624223153 3 16 0 0 0
1624318683 4 16 0 0 0
1624405256 4 16 0 0 1
1624408886 5 16 0 0 1
1624654632 5 17 0 0 1
1624801037 5 18 0 0 1
1624814137 5 19 0 0 1
1624834881 5 19 1 0 1
1624834973 5 19 2 0 1
1624836642 6 19 2 0 1
1624838686 7 19 2 0 1
1624840101 8 19 2 0 1
1625524740 8 19 2 0 2
1625864738 8 20 2 0 2
1625879723 8 21 2 0 2
1625945671 8 22 2 0 2
1625963042 8 23 2 0 2
1626024023 8 24 2 0 2
1626025126 8 25 2 0 2
1626108666 9 25 2 0 2
1626113402 10 25 2 0 2
1626120373 10 26 2 0 2
1626127346 11 26 2 0 2
1626138158 12 26 2 0 2
1626196468 13 26 2 0 2
1626376278 14 26 2 0 2
1626377849 15 26 2 0 2
1626396110 15 27 2 0 2
1626398681 16 27 2 0 2
1626613894 16 28 2 0 2
1626633968 16 29 2 0 2
1626737231 16 30 2 0 2
1626903106 16 31 2 0 2
1626915912 16 32 2 0 2
1626916974 16 33 2 0 2
1627152742 16 34 2 0 2
1627161382 17 34 2 0 2
1627161611 18 34 2 0 2
1627162083 19 34 2 0 2
1627169200 20 34 2 0 2
1627259512 21 34 2 0 2
1627334424 21 34 3 0 2
1627335735 21 35 3 0 2
1627336166 21 36 3 0 2
1627336674 21 37 3 0 2
1627336737 21 38 3 0 2
1627425685 22 38 3 0 2
1627425689 23 38 3 0 2
1627429904 24 38 3 0 2
1627441217 24 39 3 0 2
1627505474 24 40 3 0 2
1627506373 24 40 4 0 2
1627507186 24 40 5 0 2
1627512543 24 41 5 0 2
1627514083 24 41 6 0 2
1627528673 24 42 6 0 2
1627606834 24 43 6 0 2
1627609010 24 44 6 0 2
1627677437 24 44 6 1 2
